name,type,value,date
巴基斯坦,PAK,20186,20200504
巴基斯坦,PAK,21501,20200505
巴基斯坦,PAK,22550,20200506
巴基斯坦,PAK,22550,20200507
巴基斯坦,PAK,25837,20200508
巴基斯坦,PAK,27474,20200509
巴基斯坦,PAK,30334,20200510
巴基斯坦,PAK,30941,20200511
巴基斯坦,PAK,32674,20200512
巴基斯坦,PAK,35298,20200513
巴基斯坦,PAK,35788,20200514
巴基斯坦,PAK,37218,20200515
巴基斯坦,PAK,38799,20200516
巴基斯坦,PAK,40151,20200517
巴基斯坦,PAK,42125,20200518
巴基斯坦,PAK,45061,20200519
巴基斯坦,PAK,47259,20200520
巴基斯坦,PAK,49497,20200521
巴基斯坦,PAK,51054,20200522
巴基斯坦,PAK,53601,20200523
巴基斯坦,PAK,55768,20200524
巴基斯坦,PAK,56349,20200525
巴基斯坦,PAK,57705,20200526
巴基斯坦,PAK,60154,20200527
巴基斯坦,PAK,61227,20200528
巴基斯坦,PAK,64028,20200529
巴基斯坦,PAK,67704,20200530
巴基斯坦,PAK,71068,20200531
巴基斯坦,PAK,72460,20200601
巴基斯坦,PAK,76398,20200602
巴基斯坦,PAK,83267,20200603
巴基斯坦,PAK,85264,20200604
巴基斯坦,PAK,89249,20200605
巴基斯坦,PAK,93983,20200606
巴基斯坦,PAK,98943,20200607
巴基斯坦,PAK,103671,20200608
巴基斯坦,PAK,108317,20200609
巴基斯坦,PAK,113702,20200610
巴基斯坦,PAK,119536,20200611
巴基斯坦,PAK,125933,20200612
巴基斯坦,PAK,132405,20200613
巴基斯坦,PAK,141517,20200614
巴基斯坦,PAK,144478,20200615
巴基斯坦,PAK,148921,20200616
巴基斯坦,PAK,157738,20200617
西班牙,ESP,1,20200201
西班牙,ESP,1,20200202
西班牙,ESP,1,20200203
西班牙,ESP,1,20200204
西班牙,ESP,1,20200205
西班牙,ESP,1,20200206
西班牙,ESP,1,20200207
西班牙,ESP,1,20200208
西班牙,ESP,1,20200209
西班牙,ESP,2,20200210
西班牙,ESP,2,20200211
西班牙,ESP,2,20200212
西班牙,ESP,2,20200213
西班牙,ESP,2,20200214
西班牙,ESP,2,20200215
西班牙,ESP,2,20200216
西班牙,ESP,2,20200217
西班牙,ESP,2,20200218
西班牙,ESP,2,20200219
西班牙,ESP,2,20200220
西班牙,ESP,2,20200221
西班牙,ESP,2,20200222
西班牙,ESP,2,20200223
西班牙,ESP,2,20200224
西班牙,ESP,2,20200225
西班牙,ESP,2,20200226
西班牙,ESP,12,20200227
西班牙,ESP,25,20200228
西班牙,ESP,32,20200229
西班牙,ESP,45,20200301
西班牙,ESP,45,20200302
西班牙,ESP,114,20200303
西班牙,ESP,151,20200304
西班牙,ESP,198,20200305
西班牙,ESP,257,20200306
西班牙,ESP,374,20200307
西班牙,ESP,430,20200308
西班牙,ESP,589,20200309
西班牙,ESP,1024,20200310
西班牙,ESP,1639,20200311
西班牙,ESP,2140,20200312
西班牙,ESP,2965,20200313
西班牙,ESP,4231,20200314
西班牙,ESP,5753,20200315
西班牙,ESP,7753,20200316
西班牙,ESP,9191,20200317
西班牙,ESP,11178,20200318
西班牙,ESP,17147,20200319
西班牙,ESP,19980,20200320
西班牙,ESP,24926,20200321
西班牙,ESP,28572,20200322
西班牙,ESP,33089,20200323
西班牙,ESP,42058,20200324
西班牙,ESP,47610,20200325
西班牙,ESP,56188,20200326
西班牙,ESP,64059,20200327
西班牙,ESP,72248,20200328
西班牙,ESP,78797,20200329
西班牙,ESP,85195,20200330
西班牙,ESP,94417,20200331
西班牙,ESP,102136,20200401
西班牙,ESP,110238,20200402
西班牙,ESP,117710,20200403
西班牙,ESP,124736,20200404
西班牙,ESP,130759,20200405
西班牙,ESP,135032,20200406
西班牙,ESP,140510,20200407
西班牙,ESP,146690,20200408
西班牙,ESP,152446,20200409
西班牙,ESP,157022,20200410
西班牙,ESP,161852,20200411
西班牙,ESP,166019,20200412
西班牙,ESP,169496,20200413
西班牙,ESP,172541,20200414
西班牙,ESP,177633,20200415
西班牙,ESP,182816,20200416
西班牙,ESP,188068,20200417
西班牙,ESP,191726,20200418
西班牙,ESP,195944,20200419
西班牙,ESP,200210,20200420
西班牙,ESP,204178,20200421
西班牙,ESP,208389,20200422
西班牙,ESP,213024,20200423
西班牙,ESP,219764,20200424
西班牙,ESP,223759,20200425
西班牙,ESP,207634,20200426
西班牙,ESP,209465,20200427
西班牙,ESP,210773,20200428
西班牙,ESP,212917,20200429
西班牙,ESP,213435,20200430
西班牙,ESP,215216,20200501
西班牙,ESP,216582,20200502
西班牙,ESP,217466,20200503
西班牙,ESP,218011,20200504
西班牙,ESP,219329,20200505
西班牙,ESP,220325,20200506
西班牙,ESP,221447,20200507
西班牙,ESP,222857,20200508
西班牙,ESP,223578,20200509
西班牙,ESP,224390,20200510
西班牙,ESP,227436,20200511
西班牙,ESP,228030,20200512
西班牙,ESP,228691,20200513
西班牙,ESP,229540,20200514
西班牙,ESP,230183,20200515
西班牙,ESP,230698,20200516
西班牙,ESP,231350,20200517
西班牙,ESP,231606,20200518
西班牙,ESP,232037,20200519
西班牙,ESP,232555,20200520
西班牙,ESP,233037,20200521
西班牙,ESP,234824,20200522
西班牙,ESP,235290,20200523
西班牙,ESP,235772,20200524
西班牙,ESP,235400,20200525
西班牙,ESP,236259,20200526
西班牙,ESP,236769,20200527
西班牙,ESP,237906,20200528
西班牙,ESP,238564,20200529
西班牙,ESP,239228,20200530
西班牙,ESP,239600,20200531
西班牙,ESP,239638,20200601
西班牙,ESP,239932,20200602
西班牙,ESP,240326,20200603
西班牙,ESP,240660,20200604
西班牙,ESP,240978,20200605
西班牙,ESP,241310,20200606
西班牙,ESP,241550,20200607
西班牙,ESP,241717,20200608
西班牙,ESP,241966,20200609
西班牙,ESP,242280,20200610
西班牙,ESP,242707,20200611
西班牙,ESP,243209,20200612
西班牙,ESP,243605,20200613
西班牙,ESP,243928,20200614
西班牙,ESP,244109,20200615
西班牙,ESP,244328,20200616
西班牙,ESP,244683,20200617
孟加拉国,BGD,3,20200309
孟加拉国,BGD,3,20200310
孟加拉国,BGD,3,20200311
孟加拉国,BGD,3,20200312
孟加拉国,BGD,3,20200313
孟加拉国,BGD,3,20200314
孟加拉国,BGD,3,20200315
孟加拉国,BGD,5,20200316
孟加拉国,BGD,8,20200317
孟加拉国,BGD,8,20200318
孟加拉国,BGD,17,20200319
孟加拉国,BGD,20,20200320
孟加拉国,BGD,24,20200321
孟加拉国,BGD,27,20200322
孟加拉国,BGD,33,20200323
孟加拉国,BGD,33,20200324
孟加拉国,BGD,39,20200325
孟加拉国,BGD,44,20200326
孟加拉国,BGD,48,20200327
孟加拉国,BGD,48,20200328
孟加拉国,BGD,48,20200329
孟加拉国,BGD,49,20200330
孟加拉国,BGD,51,20200331
孟加拉国,BGD,54,20200401
孟加拉国,BGD,56,20200402
孟加拉国,BGD,61,20200403
孟加拉国,BGD,70,20200404
孟加拉国,BGD,88,20200405
孟加拉国,BGD,123,20200406
孟加拉国,BGD,164,20200407
孟加拉国,BGD,164,20200408
孟加拉国,BGD,218,20200409
孟加拉国,BGD,330,20200410
孟加拉国,BGD,424,20200411
孟加拉国,BGD,621,20200412
孟加拉国,BGD,803,20200413
孟加拉国,BGD,1012,20200414
孟加拉国,BGD,1012,20200415
孟加拉国,BGD,1231,20200416
孟加拉国,BGD,1572,20200417
孟加拉国,BGD,2144,20200418
孟加拉国,BGD,2456,20200419
孟加拉国,BGD,2948,20200420
孟加拉国,BGD,2948,20200421
孟加拉国,BGD,3382,20200422
孟加拉国,BGD,3772,20200423
孟加拉国,BGD,4689,20200424
孟加拉国,BGD,4998,20200425
孟加拉国,BGD,4998,20200426
孟加拉国,BGD,5913,20200427
孟加拉国,BGD,6462,20200428
孟加拉国,BGD,7103,20200429
孟加拉国,BGD,7667,20200430
孟加拉国,BGD,7667,20200501
孟加拉国,BGD,8790,20200502
孟加拉国,BGD,8790,20200503
孟加拉国,BGD,9455,20200504
孟加拉国,BGD,10143,20200505
孟加拉国,BGD,11719,20200506
孟加拉国,BGD,11719,20200507
孟加拉国,BGD,12425,20200508
孟加拉国,BGD,13770,20200509
孟加拉国,BGD,14657,20200510
孟加拉国,BGD,15691,20200511
孟加拉国,BGD,16660,20200512
孟加拉国,BGD,17822,20200513
孟加拉国,BGD,18863,20200514
孟加拉国,BGD,20065,20200515
孟加拉国,BGD,20995,20200516
孟加拉国,BGD,22268,20200517
孟加拉国,BGD,23870,20200518
孟加拉国,BGD,25121,20200519
孟加拉国,BGD,26738,20200520
孟加拉国,BGD,28511,20200521
孟加拉国,BGD,30205,20200522
孟加拉国,BGD,32078,20200523
孟加拉国,BGD,33610,20200524
孟加拉国,BGD,35585,20200525
孟加拉国,BGD,36751,20200526
孟加拉国,BGD,38292,20200527
孟加拉国,BGD,40321,20200528
孟加拉国,BGD,42844,20200529
孟加拉国,BGD,44608,20200530
孟加拉国,BGD,47153,20200531
孟加拉国,BGD,49534,20200601
孟加拉国,BGD,52445,20200602
孟加拉国,BGD,55140,20200603
孟加拉国,BGD,57563,20200604
孟加拉国,BGD,60391,20200605
孟加拉国,BGD,63026,20200606
孟加拉国,BGD,65769,20200607
孟加拉国,BGD,68504,20200608
孟加拉国,BGD,71675,20200609
孟加拉国,BGD,74865,20200610
孟加拉国,BGD,78052,20200611
孟加拉国,BGD,81523,20200612
孟加拉国,BGD,84379,20200613
孟加拉国,BGD,87520,20200614
孟加拉国,BGD,90619,20200615
孟加拉国,BGD,94481,20200616
孟加拉国,BGD,98489,20200617
法国,FRA,3,20200125
法国,FRA,3,20200126
法国,FRA,3,20200127
法国,FRA,3,20200128
法国,FRA,4,20200129
法国,FRA,5,20200130
法国,FRA,6,20200131
法国,FRA,6,20200201
法国,FRA,6,20200202
法国,FRA,6,20200203
法国,FRA,6,20200204
法国,FRA,6,20200205
法国,FRA,6,20200206
法国,FRA,6,20200207
法国,FRA,6,20200208
法国,FRA,11,20200209
法国,FRA,11,20200210
法国,FRA,11,20200211
法国,FRA,11,20200212
法国,FRA,11,20200213
法国,FRA,11,20200214
法国,FRA,11,20200215
法国,FRA,12,20200216
法国,FRA,12,20200217
法国,FRA,12,20200218
法国,FRA,12,20200219
法国,FRA,12,20200220
法国,FRA,12,20200221
法国,FRA,12,20200222
法国,FRA,12,20200223
法国,FRA,12,20200224
法国,FRA,12,20200225
法国,FRA,12,20200226
法国,FRA,18,20200227
法国,FRA,38,20200228
法国,FRA,57,20200229
法国,FRA,100,20200301
法国,FRA,100,20200302
法国,FRA,191,20200303
法国,FRA,212,20200304
法国,FRA,282,20200305
法国,FRA,420,20200306
法国,FRA,613,20200307
法国,FRA,706,20200308
法国,FRA,1116,20200309
法国,FRA,1402,20200310
法国,FRA,1774,20200311
法国,FRA,2269,20200312
法国,FRA,2860,20200313
法国,FRA,3640,20200314
法国,FRA,4469,20200315
法国,FRA,5380,20200316
法国,FRA,6573,20200317
法国,FRA,7652,20200318
法国,FRA,10995,20200319
法国,FRA,12612,20200320
法国,FRA,14459,20200321
法国,FRA,16018,20200322
法国,FRA,19856,20200323
法国,FRA,22300,20200324
法国,FRA,25233,20200325
法国,FRA,29155,20200326
法国,FRA,32964,20200327
法国,FRA,37575,20200328
法国,FRA,40174,20200329
法国,FRA,44550,20200330
法国,FRA,52128,20200331
法国,FRA,56989,20200401
法国,FRA,59105,20200402
法国,FRA,64338,20200403
法国,FRA,68605,20200404
法国,FRA,70478,20200405
法国,FRA,74390,20200406
法国,FRA,78167,20200407
法国,FRA,82048,20200408
法国,FRA,86334,20200409
法国,FRA,90676,20200410
法国,FRA,93790,20200411
法国,FRA,95403,20200412
法国,FRA,98076,20200413
法国,FRA,103573,20200414
法国,FRA,106206,20200415
法国,FRA,108847,20200416
法国,FRA,109252,20200417
法国,FRA,111821,20200418
法国,FRA,112606,20200419
法国,FRA,114657,20200420
法国,FRA,117324,20200421
法国,FRA,119151,20200422
法国,FRA,120804,20200423
法国,FRA,122577,20200424
法国,FRA,124114,20200425
法国,FRA,124575,20200426
法国,FRA,128339,20200427
法国,FRA,129859,20200428
法国,FRA,128442,20200429
法国,FRA,129581,20200430
法国,FRA,130185,20200501
法国,FRA,130979,20200502
法国,FRA,131287,20200503
法国,FRA,131863,20200504
法国,FRA,132967,20200505
法国,FRA,137150,20200506
法国,FRA,137150,20200507
法国,FRA,138421,20200508
法国,FRA,138854,20200509
法国,FRA,139063,20200510
法国,FRA,139519,20200511
法国,FRA,140227,20200512
法国,FRA,140734,20200513
法国,FRA,141356,20200514
法国,FRA,141356,20200515
法国,FRA,142291,20200516
法国,FRA,142411,20200517
法国,FRA,142903,20200518
法国,FRA,143427,20200519
法国,FRA,143845,20200520
法国,FRA,144163,20200521
法国,FRA,144556,20200522
法国,FRA,144806,20200523
法国,FRA,144921,20200524
法国,FRA,145279,20200525
法国,FRA,145555,20200526
法国,FRA,145746,20200527
法国,FRA,149071,20200528
法国,FRA,149668,20200529
法国,FRA,151496,20200530
法国,FRA,151753,20200531
法国,FRA,152091,20200601
法国,FRA,151325,20200602
法国,FRA,151677,20200603
法国,FRA,152444,20200604
法国,FRA,153055,20200605
法国,FRA,153634,20200606
法国,FRA,153977,20200607
法国,FRA,154188,20200608
法国,FRA,154591,20200609
法国,FRA,155136,20200610
法国,FRA,155561,20200611
法国,FRA,156287,20200612
法国,FRA,156813,20200613
法国,FRA,157220,20200614
法国,FRA,157372,20200615
法国,FRA,157716,20200616
法国,FRA,158174,20200617
沙特阿拉伯,SAU,1,20200303
沙特阿拉伯,SAU,1,20200304
沙特阿拉伯,SAU,2,20200305
沙特阿拉伯,SAU,8,20200306
沙特阿拉伯,SAU,8,20200307
沙特阿拉伯,SAU,7,20200308
沙特阿拉伯,SAU,15,20200309
沙特阿拉伯,SAU,15,20200310
沙特阿拉伯,SAU,20,20200311
沙特阿拉伯,SAU,21,20200312
沙特阿拉伯,SAU,21,20200313
沙特阿拉伯,SAU,62,20200314
沙特阿拉伯,SAU,103,20200315
沙特阿拉伯,SAU,103,20200316
沙特阿拉伯,SAU,133,20200317
沙特阿拉伯,SAU,171,20200318
沙特阿拉伯,SAU,274,20200319
沙特阿拉伯,SAU,344,20200320
沙特阿拉伯,SAU,392,20200321
沙特阿拉伯,SAU,511,20200322
沙特阿拉伯,SAU,562,20200323
沙特阿拉伯,SAU,767,20200324
沙特阿拉伯,SAU,900,20200325
沙特阿拉伯,SAU,1012,20200326
沙特阿拉伯,SAU,1104,20200327
沙特阿拉伯,SAU,1203,20200328
沙特阿拉伯,SAU,1299,20200329
沙特阿拉伯,SAU,1453,20200330
沙特阿拉伯,SAU,1563,20200331
沙特阿拉伯,SAU,1720,20200401
沙特阿拉伯,SAU,1885,20200402
沙特阿拉伯,SAU,1885,20200403
沙特阿拉伯,SAU,2039,20200404
沙特阿拉伯,SAU,2402,20200405
沙特阿拉伯,SAU,2605,20200406
沙特阿拉伯,SAU,2795,20200407
沙特阿拉伯,SAU,2932,20200408
沙特阿拉伯,SAU,2932,20200409
沙特阿拉伯,SAU,3651,20200410
沙特阿拉伯,SAU,4033,20200411
沙特阿拉伯,SAU,4462,20200412
沙特阿拉伯,SAU,4934,20200413
沙特阿拉伯,SAU,5369,20200414
沙特阿拉伯,SAU,5862,20200415
沙特阿拉伯,SAU,6380,20200416
沙特阿拉伯,SAU,7142,20200417
沙特阿拉伯,SAU,8274,20200418
沙特阿拉伯,SAU,9362,20200419
沙特阿拉伯,SAU,10484,20200420
沙特阿拉伯,SAU,11631,20200421
沙特阿拉伯,SAU,12772,20200422
沙特阿拉伯,SAU,13930,20200423
沙特阿拉伯,SAU,15102,20200424
沙特阿拉伯,SAU,16299,20200425
沙特阿拉伯,SAU,17522,20200426
沙特阿拉伯,SAU,18811,20200427
沙特阿拉伯,SAU,20077,20200428
沙特阿拉伯,SAU,21402,20200429
沙特阿拉伯,SAU,22753,20200430
沙特阿拉伯,SAU,24097,20200501
沙特阿拉伯,SAU,25459,20200502
沙特阿拉伯,SAU,27011,20200503
沙特阿拉伯,SAU,28656,20200504
沙特阿拉伯,SAU,30251,20200505
沙特阿拉伯,SAU,31938,20200506
沙特阿拉伯,SAU,33731,20200507
沙特阿拉伯,SAU,35432,20200508
沙特阿拉伯,SAU,37136,20200509
沙特阿拉伯,SAU,39048,20200510
沙特阿拉伯,SAU,41014,20200511
沙特阿拉伯,SAU,42925,20200512
沙特阿拉伯,SAU,44830,20200513
沙特阿拉伯,SAU,46869,20200514
沙特阿拉伯,SAU,49176,20200515
沙特阿拉伯,SAU,52016,20200516
沙特阿拉伯,SAU,54752,20200517
沙特阿拉伯,SAU,57345,20200518
沙特阿拉伯,SAU,59854,20200519
沙特阿拉伯,SAU,62545,20200520
沙特阿拉伯,SAU,65077,20200521
沙特阿拉伯,SAU,67719,20200522
沙特阿拉伯,SAU,70161,20200523
沙特阿拉伯,SAU,72560,20200524
沙特阿拉伯,SAU,74795,20200525
沙特阿拉伯,SAU,76726,20200526
沙特阿拉伯,SAU,78541,20200527
沙特阿拉伯,SAU,80185,20200528
沙特阿拉伯,SAU,81766,20200529
沙特阿拉伯,SAU,83384,20200530
沙特阿拉伯,SAU,85261,20200531
沙特阿拉伯,SAU,87142,20200601
沙特阿拉伯,SAU,89011,20200602
沙特阿拉伯,SAU,91182,20200603
沙特阿拉伯,SAU,93157,20200604
沙特阿拉伯,SAU,95748,20200605
沙特阿拉伯,SAU,98869,20200606
沙特阿拉伯,SAU,101914,20200607
沙特阿拉伯,SAU,105283,20200608
沙特阿拉伯,SAU,108571,20200609
沙特阿拉伯,SAU,112288,20200610
沙特阿拉伯,SAU,116021,20200611
沙特阿拉伯,SAU,119942,20200612
沙特阿拉伯,SAU,123308,20200613
沙特阿拉伯,SAU,127541,20200614
沙特阿拉伯,SAU,132048,20200615
沙特阿拉伯,SAU,136315,20200616
沙特阿拉伯,SAU,141234,20200617
瑞典,SWE,1,20200201
瑞典,SWE,1,20200202
瑞典,SWE,1,20200203
瑞典,SWE,1,20200204
瑞典,SWE,1,20200205
瑞典,SWE,1,20200206
瑞典,SWE,1,20200207
瑞典,SWE,1,20200208
瑞典,SWE,1,20200209
瑞典,SWE,1,20200210
瑞典,SWE,1,20200211
瑞典,SWE,1,20200212
瑞典,SWE,1,20200213
瑞典,SWE,1,20200214
瑞典,SWE,1,20200215
瑞典,SWE,1,20200216
瑞典,SWE,1,20200217
瑞典,SWE,1,20200218
瑞典,SWE,1,20200219
瑞典,SWE,1,20200220
瑞典,SWE,1,20200221
瑞典,SWE,1,20200222
瑞典,SWE,1,20200223
瑞典,SWE,1,20200224
瑞典,SWE,1,20200225
瑞典,SWE,1,20200226
瑞典,SWE,2,20200227
瑞典,SWE,7,20200228
瑞典,SWE,12,20200229
瑞典,SWE,13,20200301
瑞典,SWE,14,20200302
瑞典,SWE,15,20200303
瑞典,SWE,24,20200304
瑞典,SWE,35,20200305
瑞典,SWE,61,20200306
瑞典,SWE,137,20200307
瑞典,SWE,161,20200308
瑞典,SWE,203,20200309
瑞典,SWE,248,20200310
瑞典,SWE,326,20200311
瑞典,SWE,461,20200312
瑞典,SWE,620,20200313
瑞典,SWE,775,20200314
瑞典,SWE,924,20200315
瑞典,SWE,992,20200316
瑞典,SWE,1059,20200317
瑞典,SWE,1167,20200318
瑞典,SWE,1423,20200319
瑞典,SWE,1623,20200320
瑞典,SWE,1746,20200321
瑞典,SWE,1929,20200322
瑞典,SWE,2016,20200323
瑞典,SWE,2272,20200324
瑞典,SWE,2510,20200325
瑞典,SWE,2806,20200326
瑞典,SWE,3046,20200327
瑞典,SWE,3447,20200328
瑞典,SWE,3700,20200329
瑞典,SWE,4028,20200330
瑞典,SWE,4028,20200331
瑞典,SWE,4947,20200401
瑞典,SWE,5565,20200402
瑞典,SWE,6078,20200403
瑞典,SWE,6443,20200404
瑞典,SWE,6830,20200405
瑞典,SWE,7206,20200406
瑞典,SWE,7693,20200407
瑞典,SWE,8419,20200408
瑞典,SWE,9141,20200409
瑞典,SWE,9685,20200410
瑞典,SWE,10151,20200411
瑞典,SWE,10483,20200412
瑞典,SWE,10948,20200413
瑞典,SWE,11445,20200414
瑞典,SWE,12031,20200415
瑞典,SWE,12540,20200416
瑞典,SWE,13329,20200417
瑞典,SWE,13967,20200418
瑞典,SWE,14500,20200419
瑞典,SWE,14874,20200420
瑞典,SWE,15384,20200421
瑞典,SWE,16004,20200422
瑞典,SWE,16755,20200423
瑞典,SWE,17678,20200424
瑞典,SWE,18177,20200425
瑞典,SWE,18640,20200426
瑞典,SWE,19020,20200427
瑞典,SWE,19743,20200428
瑞典,SWE,20382,20200429
瑞典,SWE,21177,20200430
瑞典,SWE,21635,20200501
瑞典,SWE,22174,20200502
瑞典,SWE,22416,20200503
瑞典,SWE,22454,20200504
瑞典,SWE,23334,20200505
瑞典,SWE,24018,20200506
瑞典,SWE,24713,20200507
瑞典,SWE,25265,20200508
瑞典,SWE,25921,20200509
瑞典,SWE,26385,20200510
瑞典,SWE,26794,20200511
瑞典,SWE,26794,20200512
瑞典,SWE,27909,20200513
瑞典,SWE,28693,20200514
瑞典,SWE,28693,20200515
瑞典,SWE,29677,20200516
瑞典,SWE,30143,20200517
瑞典,SWE,30377,20200518
瑞典,SWE,30799,20200519
瑞典,SWE,30799,20200520
瑞典,SWE,32252,20200521
瑞典,SWE,32809,20200522
瑞典,SWE,33286,20200523
瑞典,SWE,33537,20200524
瑞典,SWE,33843,20200525
瑞典,SWE,34604,20200526
瑞典,SWE,35088,20200527
瑞典,SWE,35727,20200528
瑞典,SWE,36476,20200529
瑞典,SWE,37113,20200530
瑞典,SWE,37542,20200531
瑞典,SWE,37814,20200601
瑞典,SWE,38589,20200602
瑞典,SWE,40803,20200603
瑞典,SWE,41883,20200604
瑞典,SWE,42939,20200605
瑞典,SWE,43887,20200606
瑞典,SWE,44845,20200607
瑞典,SWE,45133,20200608
瑞典,SWE,45924,20200609
瑞典,SWE,46814,20200610
瑞典,SWE,48288,20200611
瑞典,SWE,49684,20200612
瑞典,SWE,50931,20200613
瑞典,SWE,51614,20200614
瑞典,SWE,52383,20200615
瑞典,SWE,53323,20200616
瑞典,SWE,54562,20200617
厄瓜多尔,ECU,1,20200301
厄瓜多尔,ECU,1,20200302
厄瓜多尔,ECU,6,20200303
厄瓜多尔,ECU,7,20200304
厄瓜多尔,ECU,7,20200305
厄瓜多尔,ECU,13,20200306
厄瓜多尔,ECU,14,20200307
厄瓜多尔,ECU,14,20200308
厄瓜多尔,ECU,15,20200309
厄瓜多尔,ECU,15,20200310
厄瓜多尔,ECU,15,20200311
厄瓜多尔,ECU,17,20200312
厄瓜多尔,ECU,17,20200313
厄瓜多尔,ECU,23,20200314
厄瓜多尔,ECU,23,20200315
厄瓜多尔,ECU,37,20200316
厄瓜多尔,ECU,58,20200317
厄瓜多尔,ECU,58,20200318
厄瓜多尔,ECU,260,20200319
厄瓜多尔,ECU,367,20200320
厄瓜多尔,ECU,367,20200321
厄瓜多尔,ECU,506,20200322
厄瓜多尔,ECU,532,20200323
厄瓜多尔,ECU,790,20200324
厄瓜多尔,ECU,1049,20200325
厄瓜多尔,ECU,1382,20200326
厄瓜多尔,ECU,1382,20200327
厄瓜多尔,ECU,1595,20200328
厄瓜多尔,ECU,1823,20200329
厄瓜多尔,ECU,1890,20200330
厄瓜多尔,ECU,1962,20200331
厄瓜多尔,ECU,2748,20200401
